"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Cycling_basal_UK_72hpi_child_Infected-Cycling_basal_UK_72hpi_adult_Infected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000114861",0.0189481100709538,0.037775981033303,7,1,0.419823593220382,1,1
"ENSG00000134574",0.000639412771398637,0.631139435178145,8,0,-0.419643149957129,1,0.833333333333333
"ENSG00000122218",0.00739241371366075,1,6,0,-0.41678953674971,1,0.5
"ENSG00000154080",0.00197432876087254,0.000366655059451917,3,1,-0.415632149582273,1,1
"ENSG00000155621",0.0209571153772221,1,4,0,0.41547054366885,1,1
"ENSG00000185499",1.02846312054573e-06,1,6,0,0.415033057396957,1,1
"ENSG00000110958",5.65337475829076e-12,5.78383406425999e-07,3,1,-0.414556910241144,1,1
"ENSG00000156171",0.00940628900001997,1,4,0,-0.414320064357069,1,0.833333333333333
"ENSG00000105357",0.00155552593583467,1,5,0,-0.413246520282296,1,0.833333333333333
"ENSG00000160752",6.36732473207356e-17,1,8,0,0.410699886460307,1,1
"ENSG00000146540",1.18897782685208e-05,0.0138649854108913,4,1,-0.409710988345838,1,1
"ENSG00000164924",0.00113387015378336,1,7,0,-0.408987457095149,1,1
"ENSG00000067225",2.45405457269865e-43,4.74763952086797e-20,4,1,-0.408591353403155,1,1
"ENSG00000108384",0.00182464272088827,1,4,0,0.408472811922998,1,1
"ENSG00000143198",9.89198466350454e-19,2.48890099383701e-08,4,1,-0.408046347449108,1,1
"ENSG00000074696",0.0038541810927511,0.00345885198179472,3,1,-0.404810467930519,1,1
"ENSG00000171867",0.00272729078293736,0.247955553480169,3,0,-0.403964022834397,1,0.833333333333333
"ENSG00000184979",0.0114087329626901,1,5,0,0.402467207484304,1,1
"ENSG00000148248",0.00479732472179386,0.528865089112963,4,0,-0.402171378191541,1,0.833333333333333
"ENSG00000172785",0.000388359093721741,0.642149980129249,7,0,0.399532264252401,1,1
"ENSG00000135317",0.00590965154385276,1,7,0,-0.398736028251904,1,0.666666666666667
"ENSG00000158315",0.000510523456162815,1,4,0,0.396560087521989,1,1
"ENSG00000104765",0.00114156228493523,0.0108158122593772,4,1,-0.395995160141087,1,1
"ENSG00000163584",2.20853492774651e-27,1,5,0,0.395931814538764,1,1
"ENSG00000186395",0.00980668755551312,0.0152936642891147,4,1,0.392341003830889,1,1
"ENSG00000176454",0.012249124179003,0.0451387169325949,3,1,-0.39127226860669,1,1
"ENSG00000184110",1.16814171622294e-11,1,7,0,-0.390581307003296,1,1
"ENSG00000141424",0.000157710717557453,1,5,0,0.3896728028263,1,1
"ENSG00000270647",0.000100416856697351,0.00684727705670899,5,1,0.388020887160398,1,1
"ENSG00000159346",0.000420280163517753,0.0061218074411907,3,1,0.387258853108923,1,1
"ENSG00000132155",0.00151206883439234,1,3,0,-0.386048159295756,0.833333333333333,0.833333333333333
"ENSG00000113712",5.34355606131e-30,0.000174868795907741,12,1,0.38292282387036,1,1
"ENSG00000111328",0.00105226774317129,0.280834100870869,4,0,-0.381119840610623,1,1
"ENSG00000180398",0.00241427780104247,1,8,0,-0.380951658605093,1,0.666666666666667
"ENSG00000198729",0.00687864756992585,1,3,0,0.380799106475758,1,0.833333333333333
"ENSG00000006118",0.00944631721424915,0.0132139697855261,3,1,-0.379303984960636,1,1
"ENSG00000138119",9.36898032997048e-10,1,6,0,0.377358477445433,1,1
"ENSG00000131503",0.000250896892917082,1,6,0,-0.375287781633005,0.833333333333333,0.666666666666667
"ENSG00000179094",4.85294815840719e-11,0.00883088612017937,8,1,0.375079964682736,1,0.833333333333333
"ENSG00000100796",0.000819600556980053,0.09113899411381,7,0,0.37450595684636,1,0.833333333333333
"ENSG00000114107",0.014608962719687,1,6,0,-0.371540014915477,1,0.666666666666667
"ENSG00000101361",0.0167693542430328,0.00290202206616393,3,1,0.371439286300191,1,1
"ENSG00000135363",2.94569609806135e-12,0.201318992717058,6,0,-0.370997213891128,1,1
"ENSG00000122644",0.00155552593583467,0.000740228221757219,5,1,-0.370862467119644,1,1
"ENSG00000115685",8.70547297742118e-05,1,7,0,0.369565099146273,1,1
"ENSG00000122026",4.04587362329543e-121,4.51054594099246e-48,3,1,0.368589665382952,1,1
"ENSG00000142192",5.12964447789126e-07,0.106437575905783,6,0,0.368057736886553,1,1
"ENSG00000117228",4.23672305202403e-06,1,7,0,0.366665799564344,1,1
"ENSG00000148334",3.05037138203604e-05,1,5,0,0.364951006553285,1,1
"ENSG00000168961",0.00145218253607172,1,6,0,-0.363636064682683,1,1
"ENSG00000100162",0.0231272014174325,0.105678820173003,3,0,-0.361877149255397,1,0.833333333333333
"ENSG00000070731",0.000300291309364499,1,5,0,-0.36181548971235,1,1
"ENSG00000138796",0.0272158709875874,1,3,0,-0.359288823462524,1,0.833333333333333
"ENSG00000173812",1.35688732045143e-25,1.35195431044746e-22,4,2,-0.358536296903115,1,1
"ENSG00000128383",0.0300760063069858,1,4,0,-0.357533874513194,1,1
"ENSG00000042753",6.42413743367261e-06,9.88025706331721e-07,5,1,-0.355983560449033,1,1
"ENSG00000161618",0.0437720819297775,1,5,0,-0.354838580075415,1,1
"ENSG00000095787",8.63686263134274e-06,1,8,0,-0.352940922719871,1,0.666666666666667
"ENSG00000126581",1.24343294674164e-05,1,6,0,0.35266226830279,1,1
"ENSG00000077380",0.0198991920390798,0.283557631493251,5,0,0.35243026198849,1,0.833333333333333
"ENSG00000175550",2.50273755471932e-19,1,4,0,0.35162671589079,1,1
"ENSG00000204852",0.000239044504848137,1,8,0,-0.351008690676,1,1
"ENSG00000243955",2.916902196576e-11,0.000461709767582562,3,1,-0.348679327631922,1,1
"ENSG00000164054",0.00980668755551312,1,5,0,-0.34863665337408,1,0.833333333333333
"ENSG00000110274",0.00217888043244565,1,8,0,-0.348173808890471,1,0.833333333333333
"ENSG00000117395",7.06526848147177e-15,1,7,0,-0.347549994665355,1,1
"ENSG00000168476",0.00114206627334092,1,4,0,-0.347323825419282,1,1
"ENSG00000119333",1.82340826020097e-08,1,6,0,-0.34726848657083,1,1
"ENSG00000156508",1.64571264304859e-213,0,2,2,-0.347225766642564,1,1
"ENSG00000145014",0.000124386095791172,1,7,0,-0.346540334122071,1,0.666666666666667
"ENSG00000133226",5.84257884142988e-12,0.0225827113837227,5,1,0.34423951070669,1,1
"ENSG00000132581",6.71424858290021e-05,1,4,0,0.343526409361828,1,1
"ENSG00000105700",0.0258832636365595,0.0635535942302611,3,0,-0.34148835435097,0.833333333333333,0.833333333333333
"ENSG00000068079",0.00213396895812783,0.000222092341931684,3,1,0.341330331016211,1,1
"ENSG00000144381",3.75404643503137e-08,2.57959104607327e-06,3,1,-0.34028294127243,1,1
"ENSG00000124802",0.0323788622558016,0,2,2,0.34010153698518,1,1
"ENSG00000151923",0.00506764533296491,1,6,0,-0.339937932072192,1,0.833333333333333
"ENSG00000135925",0.00677280217063691,0.769901488581011,4,0,-0.33744968048728,1,1
"ENSG00000108588",0.00826210765494971,0.0656032111348545,3,0,0.337161764035072,1,1
"ENSG00000105856",0.000313053144165787,0.489063958900898,5,0,-0.334206115488137,1,1
"ENSG00000071994",0.0427728309136583,1,7,0,0.333333333333333,1,1
"ENSG00000122545",1.72045303772584e-19,0.00160737786936999,5,1,0.332903425677103,1,1
"ENSG00000133316",0.0125357191106214,1,5,0,0.332559460292297,1,1
"ENSG00000110768",0.0192406658760926,1,6,0,0.331817664214866,1,0.666666666666667
"ENSG00000170291",9.02184801093098e-05,0.0582885235617819,10,0,0.331200281273964,1,1
"ENSG00000166145",3.36958811252334e-07,0.0939332966933558,9,0,-0.327586276366622,1,1
"ENSG00000126368",0.000684995928618011,0.619121532216721,5,0,-0.326730078940995,1,1
"ENSG00000176485",0.00246975704260506,1,4,0,0.326258602585262,1,1
"ENSG00000082701",0.0123531599016289,1,4,0,-0.323290123925314,1,1
"ENSG00000141232",0.000209188074928689,0,2,2,0.3207075558152,1,1
"ENSG00000013275",5.96381632821258e-05,3.114852213976e-06,3,2,-0.318771090113766,1,1
"ENSG00000090060",0.00116376060828052,1,4,0,0.318569212995819,1,1
"ENSG00000225470",0.00193105245388773,1,8,0,-0.318377541720736,1,1
"ENSG00000128951",0.0285252304738605,0.0740306319626178,5,0,0.315924054701427,1,1
"ENSG00000119917",0.0480874765473478,0,2,2,0.315492048142093,1,1
"ENSG00000167996",2.17757971086258e-37,4.88106749709617e-40,3,2,0.315313586000195,1,1
"ENSG00000163932",0.00217549661778913,1,7,0,-0.315237669801399,1,1
"ENSG00000153113",4.2281528541905e-05,0.571159344291972,11,0,0.315019285409516,1,0.666666666666667
"ENSG00000154582",0.000447636748196344,0.0224617598082061,7,1,-0.314356438872821,1,1
"ENSG00000100083",5.15351778482104e-05,1,5,0,0.313658079626191,1,1
"ENSG00000123636",0.0101771624017406,1,6,0,-0.313469047873367,1,1
"ENSG00000204381",0.0088616737706238,1,5,0,-0.312066465138115,1,1
"ENSG00000214022",0.0076413835400508,1,6,0,0.311553167646867,1,0.833333333333333
"ENSG00000130560",0.00683265429010877,1,4,0,-0.311421923831027,1,1
"ENSG00000186594",0.0250326608123903,0.437096688132201,7,0,0.309523807783606,1,0.666666666666667
"ENSG00000106052",0.000426225307642405,0.334750814122474,6,0,-0.309134518162989,1,1
"ENSG00000197446",4.99831016328106e-10,1.02790928554192e-06,10,1,-0.308883223898192,1,1
"ENSG00000171720",0.00854482783448951,0.927500127203626,4,0,-0.308543882705931,1,1
"ENSG00000143537",0.000555933116680206,1,8,0,0.307786077286879,1,1
"ENSG00000168439",9.30370409962772e-05,0.000307610242380347,4,1,-0.307553866283734,1,1
"ENSG00000109854",0.0386844515581718,0.00858127119637949,3,2,0.307425448492251,1,1
"ENSG00000096746",2.10891905734537e-07,1,8,0,-0.306135551223426,1,0.833333333333333
"ENSG00000182087",3.82502611767344e-06,1,7,0,0.305356858720966,1,1
"ENSG00000064666",0.0346217906915167,0.461869502872842,4,0,-0.302788298960627,1,1
"ENSG00000187109",3.04051749254296e-05,1,7,0,-0.302325102849971,1,1
"ENSG00000134339",0.00773015342701928,0,2,2,-0.301426976999104,1,1
"ENSG00000137767",0.00709586603617782,1,5,0,-0.300537191007414,1,1
"ENSG00000072110",0.000322233374469084,1,6,0,-0.30038670208521,1,1
"ENSG00000123159",3.579697831049e-09,0.618175351472126,8,0,0.300347255889981,1,1
"ENSG00000089127",3.69353612361723e-06,0.00104482630186835,6,2,0.300314230550817,1,1
"ENSG00000170412",0.0021613812476206,1,5,0,0.299998952012664,1,1
"ENSG00000203706",0.0181273539483538,1,5,0,-0.299997366666692,1,1
"ENSG00000274265",0.00460426320980387,0.89236203379122,9,0,-0.299648357473365,1,0.666666666666667
"ENSG00000115641",1.92914114692016e-06,1,8,0,-0.299480162947837,1,1
"ENSG00000160789",1.58085966561179e-08,0.00124963115798345,4,1,-0.299479997022187,1,1
"ENSG00000167965",0.0452602033738442,1,5,0,0.296063702755971,1,1
"ENSG00000103275",0.0486269639109399,1,8,0,-0.294730126839564,1,1
"ENSG00000117616",0.00794300713734214,1,8,0,0.294117797117611,1,1
"ENSG00000111642",0.000527811470590633,1,7,0,-0.294117374665857,1,1
"ENSG00000139644",0.0130318418389567,0.0128893199051118,5,1,-0.293904394209303,1,1
"ENSG00000100360",1.10356353870874e-05,1,4,0,-0.293300657811036,1,1
"ENSG00000163832",0.0258832636365595,1,6,0,0.292096677939984,1,0.833333333333333
"ENSG00000071082",0.0159139697160205,1,5,0,-0.291387754650288,1,1
"ENSG00000146731",0.00537747387671104,1,3,0,-0.291192395540887,1,1
"ENSG00000108578",0.0261235180345866,0.795930533324113,3,0,-0.290794397359586,1,1
"ENSG00000130511",0.00162406484137065,1,9,0,0.290784076409572,1,1
"ENSG00000172113",0.0284997473556147,1,7,0,0.290293186955906,1,0.666666666666667
"ENSG00000026508",5.12964447789126e-07,0.098866066528591,9,0,-0.287272180261458,1,1
"ENSG00000173272",7.15979538617237e-09,0.0102567465939778,3,1,-0.286910814073259,1,1
"ENSG00000163382",0.00024263776183602,0.259912454465473,3,0,-0.286518063734519,1,1
"ENSG00000137776",6.87000285400282e-05,1,11,0,-0.286072014081216,1,1
"ENSG00000139722",0.0239021110779739,0.159661888196389,4,0,-0.284215353891402,1,0.833333333333333
"ENSG00000112096",0.0011477129047397,0.057105074602312,6,0,0.282520040541582,1,1
"ENSG00000153292",0.00610731047177504,1,7,0,-0.280036315979675,1,0.833333333333333
"ENSG00000172239",0.000369622680188818,0.00537133392736666,6,1,0.278570792013863,1,1
"ENSG00000140280",0.00270550401925373,1,5,0,-0.278132613129956,1,1
"ENSG00000145216",2.24141835832344e-06,1,12,0,0.277478378046924,1,0.5
"ENSG00000140943",0.0251141021095818,1,4,0,-0.275494428961315,1,1
"ENSG00000182944",0.00495429524562956,1,11,0,0.275206713958704,1,0.666666666666667
"ENSG00000008952",0.00722807293571382,1,3,0,-0.275044661741502,1,1
"ENSG00000163931",1.72182763419134e-14,1.73461740697511e-11,3,2,-0.274353125461916,1,1
"ENSG00000136270",0.0258832636365595,1,5,0,0.272589576377379,1,0.833333333333333
"ENSG00000011243",0.0017685959256062,1,4,0,-0.272367571366504,1,1
"ENSG00000221914",0.0148218932119058,1,6,0,-0.272312718689419,1,1
"ENSG00000265190",0.000214371315710801,1,5,0,0.269574830666256,1,1
"ENSG00000198492",1.55501821919668e-11,1,8,0,0.268292680114961,1,1
"ENSG00000011198",0.00756566642915329,1,8,0,0.26669042045696,1,1
"ENSG00000116754",1.32564824064406e-13,1,8,0,0.266666722077952,1,1
"ENSG00000109332",4.09345198824951e-06,1,6,0,-0.264705882352941,1,1
"ENSG00000093144",0.0103194181956928,1,5,0,-0.263733669515435,1,0.833333333333333
"ENSG00000230937",8.46745968105349e-22,1,9,0,-0.263635631193451,1,1
"ENSG00000010244",0.0118914111715274,1,6,0,-0.26315740724133,1,1
"ENSG00000072210",3.66415454318663e-18,1,11,0,-0.262679746758875,1,1
"ENSG00000089053",0.00381934134820247,0.113207151281014,6,0,0.261902074697329,1,1
"ENSG00000070526",2.73338452772762e-08,0.0998232360825003,7,0,0.261808130737909,1,1
"ENSG00000115561",4.15158267863853e-17,1,5,0,-0.261778428134328,1,1
"ENSG00000188603",0.0125357191106214,1,5,0,0.259224170856743,1,1
"ENSG00000141698",0.000781604171520716,1,7,0,-0.258565584360885,1,1
"ENSG00000176788",0.000189038664684822,1,3,0,-0.257896228071926,1,1
"ENSG00000175482",0.00560596514689026,1,8,0,0.256918731438429,1,1
"ENSG00000141504",0.00155552593583467,1,6,0,-0.25299313804245,1,1
"ENSG00000116478",0.00010032972414925,0.00412994423857054,3,1,-0.252280981996966,1,1
"ENSG00000132341",5.97933243705613e-17,0,2,2,0.251306285222395,1,1
"ENSG00000129625",6.89230747854332e-09,0.00254101236423644,3,1,-0.25049571121594,1,1
"ENSG00000198563",2.26014397497852e-06,0.0273500765322523,6,1,0.250035309296342,1,1
"ENSG00000001630",0.0148218932119058,1,4,0,-0.250000082622499,0.833333333333333,0.833333333333333
"ENSG00000124596",0.0456425261843844,1,7,0,0.25,1,1
"ENSG00000171314",5.53317178055624e-20,0.0020531600027075,4,1,-0.248803836317885,1,1
"ENSG00000179526",0.0215498138467488,1,5,0,0.248214657890523,1,1
"ENSG00000115457",2.0915353218622e-11,0.480286430023501,8,0,-0.247464153292511,1,1
"ENSG00000106305",0.00425695448415324,1,4,0,-0.24618362674687,1,1
"ENSG00000213246",0.0175137251682967,0.0784218173892142,4,0,0.245097838658439,1,1
"ENSG00000064490",0.0163673424357722,1,6,0,-0.244276060313377,1,1
"ENSG00000166920",1.57201160735013e-05,1,3,0,-0.241036365834101,1,1
"ENSG00000035115",2.49072266520862e-07,0.0319829081967439,10,1,0.240740528800615,1,1
"ENSG00000170892",0.000526882133405823,1,4,0,0.239992108278432,1,1
"ENSG00000184924",0.00262927183032901,0,2,2,-0.238509063161556,1,1
"ENSG00000272398",7.08690107703605e-05,0.000452779715517752,5,1,0.236350490107389,1,1
"ENSG00000276170",0.00675282545273879,1,7,0,0.236288202286208,1,1
"ENSG00000109861",2.09796855853666e-07,0.000318117652288844,4,1,0.236175075473173,1,1
"ENSG00000100938",0.00566164432248298,1,8,0,-0.234756623103616,1,1
"ENSG00000185803",0.0164389125906975,0.401534026688796,7,0,-0.234285702415382,1,1
"ENSG00000178741",2.51024320567116e-05,0,2,2,-0.233876880490099,1,1
"ENSG00000161203",5.53644947565888e-19,0.269315248449147,5,0,-0.233337754239732,1,1
"ENSG00000197956",3.08171792728349e-261,1,3,0,-0.233228421722475,1,1
"ENSG00000185624",0.00231094904399213,0.0166469295130987,4,1,-0.231628660976863,1,1
"ENSG00000127314",2.63051656454233e-14,0.00922835814215857,6,1,-0.229885058378278,1,1
"ENSG00000116212",0.0165302361779167,0.529184073490613,8,0,0.229824177172325,1,1
"ENSG00000112110",0.000139728941674086,0.849731415477643,3,0,-0.228826142479199,1,1
"ENSG00000137575",0.0228671743453682,1,4,0,0.224766851548128,1,1
"ENSG00000103145",0.00906212151621807,1,8,0,-0.220321200646061,1,1
"ENSG00000156261",0.0465945194245053,0.0113814838309216,3,2,0.219566610023122,1,1
"ENSG00000250722",0.00103488562607841,0.503526963880802,3,0,0.218530347029756,1,1
"ENSG00000129351",0.000238011539340597,1,7,0,0.217535146129981,1,1
"ENSG00000143870",9.38828518317961e-08,0.58280182117776,3,0,0.217242753440483,1,1
"ENSG00000174720",0.00251363155917315,1,9,0,-0.214286206871914,1,1
"ENSG00000196591",0.00127459379305999,1,5,0,-0.213991867255697,1,1
"ENSG00000115241",0.000130349189513459,0.335733341454491,3,0,0.213621941069808,1,1
"ENSG00000081870",1.44552550855685e-09,1,6,0,-0.210910022445587,1,1
"ENSG00000146701",0.000538015283235311,0,2,2,0.210748656914191,1,1
"ENSG00000122417",0.00264863158881349,1,9,0,0.209066578460772,1,0.833333333333333
"ENSG00000125445",1.99922782028532e-07,1,6,0,0.208982983942751,1,1
"ENSG00000169223",3.34299765950479e-07,1,3,0,0.206955071592337,1,1
"ENSG00000104763",0.0233958123417017,0.644172919560568,4,0,0.206612368933317,1,1
"ENSG00000106853",0.000190447548545712,0.0207419669086193,8,1,0.204733783096491,1,1
"ENSG00000115310",6.46384354972268e-06,1,5,0,-0.204274937387512,1,1
"ENSG00000117525",1.57219271528043e-10,1,6,0,-0.204020136478136,1,1
"ENSG00000167460",0.00741331956808938,0.416829967100795,5,0,0.203389774654745,1,1
"ENSG00000170035",0.000412792567555726,1,5,0,-0.197859138309651,1,1
"ENSG00000173113",0.00332353395723647,0,2,2,-0.194880160369315,1,1
"ENSG00000186298",0.00293938377498965,0.564502761633998,5,0,-0.194585068248715,1,1
"ENSG00000114942",2.43657966783046e-36,1.02754851045391e-23,3,1,0.194306342060292,1,1
"ENSG00000147889",0.0122552232312781,1,8,0,-0.193405067729073,1,1
"ENSG00000175756",0.00270550401925373,0.0194489793105402,5,1,-0.193390674788888,1,1
"ENSG00000139835",0.0122774156892211,1,6,0,0.19230769319354,1,1
"ENSG00000116171",0.000770199509743189,0.119587166928742,5,0,-0.192068751885306,1,1
"ENSG00000185187",0.0251802065548978,1,6,0,0.19179522801323,1,1
"ENSG00000109180",0.00795911495118742,0.0928981939085608,4,0,-0.190942056162845,1,1
"ENSG00000174547",0.0247379657496045,0.00585762714480697,3,1,0.189449357832685,1,1
"ENSG00000140284",0.0266013485954181,0.249053074565802,3,0,0.18837783993744,1,1
"ENSG00000111142",0.000180287836164193,0.602291600998227,6,0,-0.186608528591351,1,0.833333333333333
"ENSG00000136810",1.636395697663e-191,1,4,0,0.185213110448993,1,1
"ENSG00000131495",9.12206905574375e-07,0.229227723286714,3,0,0.183174879279644,1,1
"ENSG00000148180",0.00046987741638635,0.0434829125672228,6,1,0.182521149989946,1,1
"ENSG00000113648",0.00264863158881349,0.00265081737709941,7,1,0.182363719521168,1,1
"ENSG00000115415",0.0175137251682967,0.224888196119585,3,0,-0.182300922097029,1,1
"ENSG00000102316",0.0384423458554125,1,7,0,-0.179384230564273,1,1
"ENSG00000165949",8.11726193375664e-14,2.5563057600806e-13,3,1,-0.177764814099914,1,1
"ENSG00000074071",0.0027957545453205,0.00467658505231061,3,1,0.176735154869215,1,1
"ENSG00000163466",1.31907928235457e-17,6.00001270826598e-05,6,1,-0.17671556507454,1,1
"ENSG00000007168",0.0320719655184354,1,6,0,-0.175925133517529,1,1
"ENSG00000171604",9.66510659349209e-12,0.177205940190824,7,0,-0.175257713322114,1,1
"ENSG00000151689",0.00143149128023396,1,8,0,0.174702964284451,1,1
"ENSG00000170477",6.49969467868379e-08,1,5,0,0.174438909584973,1,1
"ENSG00000160188",1.56649291477157e-05,1,4,0,0.174435394531343,1,1
"ENSG00000117308",0.0158079879469836,1,6,0,0.173913043478261,1,1
"ENSG00000182220",0.0384423458554125,0.786591937651537,5,0,-0.172474745852177,1,1
"ENSG00000114956",0.000981771330525437,1,6,0,-0.171785102022405,1,1
"ENSG00000175826",0.00150576406592711,1,5,0,0.170731712952308,1,1
"ENSG00000110321",0.0068245668803762,1,6,0,-0.169776470063089,1,1
"ENSG00000267795",0.0395486910863914,0.28332286739148,4,0,0.169558755879979,1,1
"ENSG00000175768",0.0325358255434693,0,2,2,-0.168241648419617,1,1
"ENSG00000213920",0.0117290362750208,1,6,0,0.166669265599796,1,1
"ENSG00000152795",0.0165314798673818,0.333908262035308,4,0,-0.164831826064768,1,1
"ENSG00000119888",3.46291492845754e-05,1,4,0,-0.16304396291232,1,1
"ENSG00000090621",0.00311065552329478,1,7,0,0.159928103634178,1,1
"ENSG00000137309",9.82466288640071e-06,1,6,0,0.156865471726596,1,1
"ENSG00000122705",1.99781019371845e-21,1,3,0,-0.156484699955183,1,1
"ENSG00000213719",1.22417357057445e-39,1,6,0,-0.155825261199438,1,1
"ENSG00000166165",5.40739886826449e-09,1,4,0,-0.155421257954747,1,1
"ENSG00000115875",3.21325541637268e-08,1,4,0,-0.152203207476928,1,1
"ENSG00000111011",0.034919936188966,1,10,0,0.15151543922387,1,1
"ENSG00000105701",0.00160290883655665,1,4,0,-0.151389681331758,1,1
"ENSG00000169189",0.0136930533215803,1,3,0,0.150677227747872,1,1
"ENSG00000178951",0.000601006051171428,1,7,0,-0.149999888724461,1,1
"ENSG00000132507",0.00156663620777335,1,3,0,-0.149801537054062,1,1
"ENSG00000053371",0.000624301703617247,1,3,0,-0.147542079433494,1,1
"ENSG00000090006",0.00272729078293736,1,12,0,0.147298072934024,1,1
"ENSG00000177156",0.0358473094783165,0,2,2,0.146604951993989,1,1
"ENSG00000104964",2.40358693279287e-16,1,7,0,-0.146198655815789,1,1
"ENSG00000178057",0.0252323250265328,1,5,0,-0.145719084634156,1,1
"ENSG00000182670",0.00138805944908719,1,10,0,-0.144486021653383,1,1
"ENSG00000092199",3.77235355206249e-06,1,12,0,-0.144065305454622,1,1
"ENSG00000147155",0.000215408788532292,1,4,0,0.142032401060295,1,1
"ENSG00000175183",0.0277719982825112,1,3,0,0.141515185187322,1,1
"ENSG00000133142",2.88640888812679e-05,1,7,0,0.140662995998691,1,1
"ENSG00000100219",0.00010032972414925,1,4,0,0.140205309491145,1,1
"ENSG00000117984",0.00677376537890845,0,2,2,-0.138278288678583,1,1
"ENSG00000177200",0.00022668752923631,1,10,0,0.137931034482759,1,1
"ENSG00000087842",0.00264863158881349,1,4,0,0.137562853811574,1,1
"ENSG00000172354",0.00245007908217475,1,4,0,0.13625272537346,1,1
"ENSG00000163660",0.00899495606352173,1,10,0,-0.134766366160401,1,1
"ENSG00000130255",0.0474507550493082,1,3,0,0.131413470523228,1,1
"ENSG00000114115",0.0270195272116424,0.903041422154093,3,0,0.131292407418596,1,1
"ENSG00000142765",0.00665659803266491,1,4,0,0.126885521204271,1,1
"ENSG00000114686",0.00980668755551312,1,5,0,-0.123909077409728,1,1
"ENSG00000198242",0.000160460759969593,1,3,0,0.123723082932832,1,1
"ENSG00000182853",0.00234722001690248,1,4,0,-0.123682645315862,1,1
"ENSG00000179262",0.00442728964406997,0.737362920401679,5,0,-0.122805678960836,1,1
"ENSG00000205420",1.25781905278421e-39,1,3,0,0.12172570137948,1,1
"ENSG00000100138",0.00453816621929221,1,5,0,-0.121608158282458,1,1
"ENSG00000060138",2.18780277368336e-15,1,7,0,-0.120533105356194,1,1
"ENSG00000087460",1.50430100319544e-06,1,10,0,-0.117771013030408,1,1
"ENSG00000168066",0.0198321021747278,1,6,0,-0.116210246686719,1,1
"ENSG00000117362",0.0321903318306445,1,5,0,0.1142919333339,1,1
"ENSG00000196154",1.05729233537244e-11,1,4,0,0.112513174656381,1,1
"ENSG00000143420",0.00112061590970531,1,5,0,-0.112502740528297,1,1
"ENSG00000137267",0.0242637998405662,1,3,0,0.112252321978841,1,1
"ENSG00000183828",0.0423214842162916,1,4,0,-0.1121045096493,1,1
"ENSG00000008282",0.000207348600429426,1,4,0,0.108195269739666,1,1
"ENSG00000167644",0.0211737417367829,0,2,2,-0.103400716774665,1,1
"ENSG00000137106",0.0310631409429307,1,4,0,0.102214129522865,1,1
"ENSG00000132475",0.0042874586840109,1,3,0,-0.102147477413604,1,1
"ENSG00000112514",0.0104547163763003,1,6,0,-0.0985360464599951,1,1
"ENSG00000144713",1.05036693782216e-16,0,2,2,0.0952137220476871,1,1
"ENSG00000085063",0.012551790047682,1,7,0,0.0945523981616013,1,1
"ENSG00000143222",7.53373112799778e-06,1,4,0,-0.0941761592260152,1,1
"ENSG00000149932",0.00146967423350335,1,3,0,-0.0930181475912042,1,1
"ENSG00000172725",0.0476936013848255,0,2,2,-0.0921224242066738,1,1
"ENSG00000143320",0.000424310066920036,1,3,0,0.0908533696841793,1,1
"ENSG00000100804",0.00114156228493523,1,4,0,-0.0904231786015981,1,1
"ENSG00000128422",1.51394646004338e-12,1,3,0,0.0877434326258533,1,1
"ENSG00000166598",0.0172225741953208,1,4,0,0.0870136322282643,1,1
"ENSG00000140319",0.0191740896896015,0,2,2,0.0865557310687649,1,1
"ENSG00000087077",0.00684148314639549,1,6,0,0.0863803537148997,1,1
"ENSG00000100902",0.000170315503719651,1,5,0,-0.0838502081005821,1,1
"ENSG00000172500",0.00752170017563477,1,4,0,-0.0834391600014165,1,1
"ENSG00000197111",0.00563372223530479,1,7,0,-0.0821917406969593,1,1
"ENSG00000108654",0.000460823099593228,1,6,0,0.0809909015015318,1,1
"ENSG00000132386",0.0327523420242894,1,3,0,0.0777254263841222,1,1
"ENSG00000118523",3.5355148385704e-05,1,3,0,-0.0763581275413265,1,1
"ENSG00000137818",0.0088616737706238,1,3,0,-0.0748308388861266,1,1
"ENSG00000163739",0.000102883805274111,1,3,0,0.0748115898800716,1,1
"ENSG00000187514",8.74800395507339e-48,1,3,0,0.0738359176185736,1,1
"ENSG00000145287",0.0218119711246549,1,6,0,-0.0733944954126101,1,1
"ENSG00000075415",6.81891640702697e-16,1,3,0,0.0733553416638726,1,1
"ENSG00000143819",3.33993676046003e-06,1,3,0,0.0715560763165094,1,1
"ENSG00000186081",0.00614461278979566,0,2,2,0.0715153002216757,1,1
"ENSG00000120306",0.041859390944705,1,3,0,0.0665119667698754,1,1
"ENSG00000123349",0.000447636748196344,1,3,0,0.0661073663556522,1,1
"ENSG00000178952",0.00415467411856486,0,2,2,-0.0643056068644564,1,1
"ENSG00000167792",0.0352759107744569,1,4,0,0.059880068157331,1,1
"ENSG00000106211",5.53644947565888e-19,1,4,0,-0.056623470547317,1,1
"ENSG00000142864",0.0250839377420485,1,6,0,-0.0482620022784103,1,1
"ENSG00000165272",0.000442057667342098,0,2,2,0.047688626205817,1,1
"ENSG00000131981",0.00378366451950519,0,2,2,0.0451488885151613,1,1
