"gene_ID"	"gene_qvalue"	"minimal_tx_qvalue"	"number_tx"	"number_significant_tx"	"max(Secretory_UK_72hpi_adult_Infected-Secretory_uninfected_adult_Uninfected)"	"pct_gene_expr"	"max_pct_tx_expr"
"ENSG00000111142"	"ENSG00000111142"	4.95853393429982e-08	0.012008199331023	5	1	-0.276700111019583	1	1
"ENSG00000116990"	"ENSG00000116990"	0.0150944304831922	0.0122578761232408	3	1	-0.410206815474264	1	1
"ENSG00000132773"	"ENSG00000132773"	2.75205677534597e-05	0.0122642034609371	3	1	-0.692303260865709	1	1
"ENSG00000158092"	"ENSG00000158092"	3.3828744549512e-12	0.0129318310450554	6	1	0.224084715382096	1	1
"ENSG00000148672"	"ENSG00000148672"	0.00287165379667998	0.013047743101061	3	1	0.689937515755712	0.833333333333333	0.833333333333333
"ENSG00000104774"	"ENSG00000104774"	0.0452498138786656	0.0131755053880339	3	2	-0.263154820884372	1	1
"ENSG00000185420"	"ENSG00000185420"	0.00758306342687698	0.0138451956819743	5	1	0.257926801076813	1	1
"ENSG00000145916"	"ENSG00000145916"	0.0170492062311739	0.0138796650849529	4	1	0.311126127971418	1	1
"ENSG00000166167"	"ENSG00000166167"	1.88155684432592e-05	0.0141251575699615	4	1	0.721594883311786	1	1
"ENSG00000159884"	"ENSG00000159884"	1.62044716925594e-05	0.0143137156853664	6	2	-0.395089617095708	1	1
"ENSG00000135363"	"ENSG00000135363"	7.27178900380893e-23	0.0146348352199357	5	2	-0.451017201282621	1	1
"ENSG00000173442"	"ENSG00000173442"	1.55952143292415e-05	0.0148451803513794	8	1	-0.428849467473294	1	1
"ENSG00000198522"	"ENSG00000198522"	0.036300970376146	0.0149685124094906	3	2	-0.282142102948799	1	1
"ENSG00000213614"	"ENSG00000213614"	0.0134686793314285	0.0151515039234636	3	1	0.164104408201239	1	1
"ENSG00000183889"	"ENSG00000183889"	0.000149070141878376	0.01556845938077	4	1	-0.438461388301497	1	1
"ENSG00000198015"	"ENSG00000198015"	9.5107205412252e-06	0.0158643435915644	3	1	-0.238782758413008	1	1
"ENSG00000181090"	"ENSG00000181090"	0.000935278555494055	0.0159748730491164	3	1	-0.792143483146618	0.833333333333333	0.666666666666667
"ENSG00000171124"	"ENSG00000171124"	0.00338025228527768	0.0161520643503268	5	1	0.230158993163999	1	1
"ENSG00000141985"	"ENSG00000141985"	6.7306273718662e-05	0.016435868188954	4	1	0.19292948821488	1	1
"ENSG00000170545"	"ENSG00000170545"	8.82842677631923e-13	0.0164703459194871	4	1	-0.319758308915111	1	1
"ENSG00000073578"	"ENSG00000073578"	1.39981945046925e-34	0.0166831286198597	5	1	-0.454914811278887	1	1
"ENSG00000213593"	"ENSG00000213593"	2.75532505576056e-06	0.0167183858770198	4	1	0.193472786221417	1	1
"ENSG00000151148"	"ENSG00000151148"	0.00453097814780202	0.01673183843837	3	1	-0.576172607396071	1	1
"ENSG00000013441"	"ENSG00000013441"	0.00501225943442058	0.0170388626501949	6	1	-0.403846302321647	1	1
"ENSG00000010404"	"ENSG00000010404"	0.0322056182123561	0.0171732708739407	3	1	-0.204414325810745	1	1
"ENSG00000159714"	"ENSG00000159714"	1.33745326416305e-11	0.0172161502160487	8	1	0.444847542753402	1	1
"ENSG00000120708"	"ENSG00000120708"	0.000885970855204362	0.0175751389234774	3	1	-0.337428367325693	1	1
"ENSG00000176597"	"ENSG00000176597"	1.92482722806146e-07	0.0183705207628142	5	1	0.237173759164239	1	1
"ENSG00000068796"	"ENSG00000068796"	0.000151532661316444	0.0189201209846261	3	1	-0.366024575383558	1	1
"ENSG00000168936"	"ENSG00000168936"	5.8792004389769e-13	0.0190406920383105	7	1	-0.431818255056486	1	0.833333333333333
"ENSG00000163093"	"ENSG00000163093"	0.000349686022311968	0.019360511308139	3	1	-0.484114899373327	1	0.833333333333333
"ENSG00000065548"	"ENSG00000065548"	5.63106482917498e-43	0.0199277207163671	3	1	0.599081877731786	1	1
"ENSG00000049759"	"ENSG00000049759"	4.10268671532161e-07	0.0199775018984075	5	1	-0.265527915132516	1	1
"ENSG00000137193"	"ENSG00000137193"	0.00991616522273404	0.0202389312745164	4	1	0.292237741375693	1	1
"ENSG00000108604"	"ENSG00000108604"	6.64326086761396e-08	0.0202717775695843	4	1	-0.615736279308657	1	1
"ENSG00000172062"	"ENSG00000172062"	3.96453963801897e-06	0.0205367496919755	4	1	-0.364864451343853	1	1
"ENSG00000094755"	"ENSG00000094755"	1.37701161485074e-06	0.0212498391279408	5	1	0.248364395792147	1	1
"ENSG00000127914"	"ENSG00000127914"	0.000739170672044604	0.0216859398983998	4	1	0.259879166394673	1	1
"ENSG00000100029"	"ENSG00000100029"	0.0443487554492562	0.0220551158138559	4	1	-0.362296869725818	1	1
"ENSG00000211455"	"ENSG00000211455"	0.0165742266431494	0.0223833224791872	3	1	0.563725574439012	1	0.833333333333333
"ENSG00000276850"	"ENSG00000276850"	3.28938722868985e-06	0.0224781935177951	7	1	-0.401585090265187	1	1
"ENSG00000182518"	"ENSG00000182518"	0.0284351452005667	0.0227922847734541	4	1	0.174439515785422	1	1
"ENSG00000138668"	"ENSG00000138668"	2.01174665962171e-07	0.0228454711933344	7	1	0.1967946538209	1	1
"ENSG00000087053"	"ENSG00000087053"	0.0139148670494534	0.0228603047865849	3	1	0.529999747533122	1	1
"ENSG00000105855"	"ENSG00000105855"	0.0111083619862824	0.0229086065276786	3	1	0.331615712369712	1	1
"ENSG00000167550"	"ENSG00000167550"	0.0354776894984126	0.0230704701881569	3	1	-0.641014217062662	1	0.833333333333333
"ENSG00000089737"	"ENSG00000089737"	1.65091049929657e-09	0.0232141716675424	6	1	-0.295081957213061	1	1
"ENSG00000119943"	"ENSG00000119943"	0.00612548808869305	0.0232761894805381	3	1	-0.555741864186965	1	0.666666666666667
"ENSG00000244274"	"ENSG00000244274"	0.029595378259149	0.023325887037661	4	1	0.165916803302258	1	1
"ENSG00000139168"	"ENSG00000139168"	6.25385193701704e-05	0.0234835401498478	4	1	0.766665519095951	1	1
"ENSG00000007541"	"ENSG00000007541"	0.0400284807358745	0.0247826310120148	4	1	-0.29325415659756	1	1
"ENSG00000174738"	"ENSG00000174738"	0.0372329053456572	0.0249806218519461	3	1	-0.251973531185994	1	1
"ENSG00000146733"	"ENSG00000146733"	1.79831871299129e-17	0.0249975970672268	5	1	-0.724999998688603	1	1
"ENSG00000104886"	"ENSG00000104886"	1.70533591845573e-10	0.0251510602981713	8	1	-0.342739432403401	1	1
"ENSG00000134108"	"ENSG00000134108"	0.00192736838978195	0.0253095629986448	4	1	-0.342307549770062	1	1
"ENSG00000075539"	"ENSG00000075539"	0.000218117106463714	0.0254016128438657	4	1	0.449771432425831	1	0.833333333333333
"ENSG00000204256"	"ENSG00000204256"	2.92299702413156e-08	0.0255100785931036	6	1	0.338460809627128	1	1
"ENSG00000101940"	"ENSG00000101940"	2.02154159748881e-15	0.0255852875901395	5	1	0.3714284477853	1	1
"ENSG00000162069"	"ENSG00000162069"	0.00325287801782543	0.0255977890985455	4	1	0.166519440890465	1	1
"ENSG00000204054"	"ENSG00000204054"	1.4333501897037e-06	0.0261067928219204	10	1	0.215679034289893	1	1
"ENSG00000224259"	"ENSG00000224259"	0.0335718505431361	0.0261942283330792	3	1	0.174981482239941	1	1
"ENSG00000184887"	"ENSG00000184887"	1.37321498792265e-09	0.0264187003690981	4	1	-0.768272355455289	1	0.833333333333333
"ENSG00000204386"	"ENSG00000204386"	0.00859090170622926	0.0265297585580576	3	1	-0.909362153809317	0.833333333333333	0.5
"ENSG00000115648"	"ENSG00000115648"	0.0241152787461644	0.0268389263006228	7	1	0.230528108539079	1	1
"ENSG00000042317"	"ENSG00000042317"	1.15189176133911e-06	0.0269955156277724	8	1	0.366826119152479	1	1
"ENSG00000068912"	"ENSG00000068912"	0.00198091251668657	0.0272340681189241	4	1	-0.388004545464228	1	1
"ENSG00000136240"	"ENSG00000136240"	1.14307049300243e-18	0.0272564420319831	4	1	0.498936849366039	1	1
"ENSG00000163322"	"ENSG00000163322"	0.0039036896703294	0.0275993348916863	5	1	-0.591010099665506	1	0.833333333333333
"ENSG00000095002"	"ENSG00000095002"	2.75407550220018e-06	0.0277025576569062	3	1	-0.866645768724437	1	0.833333333333333
"ENSG00000148719"	"ENSG00000148719"	2.19943340070662e-11	0.0285365860089025	9	1	0.365761774474754	1	1
"ENSG00000121578"	"ENSG00000121578"	0.00346903796064907	0.029168730707222	5	1	0.147522424247412	1	1
"ENSG00000230513"	"ENSG00000230513"	0.0200836922054695	0.0291999031679826	3	1	-0.411003399729387	1	1
"ENSG00000125375"	"ENSG00000125375"	0.0221287942568904	0.0295140659107161	3	1	0.438506606533048	1	1
"ENSG00000196998"	"ENSG00000196998"	0.0126111650152618	0.0299426328004379	3	1	-0.127974661232043	1	1
"ENSG00000154080"	"ENSG00000154080"	0.00722902938692584	0.0309556953391131	4	1	0.221527690118615	1	1
"ENSG00000230124"	"ENSG00000230124"	2.76511211858829e-06	0.031004117101652	5	1	-0.179683515458186	1	1
"ENSG00000149201"	"ENSG00000149201"	8.44780711696243e-05	0.031062199557781	4	1	-0.474728526216666	1	1
"ENSG00000165533"	"ENSG00000165533"	0.000158268445460465	0.0311651351614217	5	1	0.592564064852131	1	1
"ENSG00000215256"	"ENSG00000215256"	0.0476432802936839	0.031229153056315	3	1	-0.321073781212129	1	1
"ENSG00000183255"	"ENSG00000183255"	0.00191368358004779	0.0319962524133969	5	1	0.145142506816671	1	1
"ENSG00000167693"	"ENSG00000167693"	0.00811491450889117	0.0322605453810932	3	1	-0.366221274205831	1	1
"ENSG00000149547"	"ENSG00000149547"	7.04706393811953e-09	0.0330778892253887	6	1	0.337485927015534	1	1
"ENSG00000070404"	"ENSG00000070404"	0.0370902774814565	0.0332439074223115	4	1	0.457345609161025	1	1
"ENSG00000140104"	"ENSG00000140104"	0.00777913914916494	0.0336535959004	3	1	0.490270039253607	1	1
"ENSG00000114331"	"ENSG00000114331"	0.000257317661042408	0.0338740537994603	6	1	0.292424683545347	1	1
"ENSG00000068028"	"ENSG00000068028"	0.013065009003505	0.0343571239012659	4	1	-0.333527871367798	1	1
"ENSG00000243667"	"ENSG00000243667"	0.00159998106709661	0.0347642280166584	3	1	-0.877203865200992	1	0.5
"ENSG00000122033"	"ENSG00000122033"	0.00111276879551663	0.0348806449727506	6	1	0.226582861189293	1	1
"ENSG00000124074"	"ENSG00000124074"	7.4315610711534e-19	0.0349520296512013	3	1	0.807644518650403	1	1
"ENSG00000100083"	"ENSG00000100083"	9.62827136850825e-11	0.0352139768266861	4	1	-0.372376556542264	1	1
"ENSG00000213246"	"ENSG00000213246"	7.65281034437428e-07	0.0365348817558113	5	1	0.18774133954014	1	1
"ENSG00000077254"	"ENSG00000077254"	1.42727781521691e-07	0.0366376620106049	3	1	0.912204800063018	1	0.666666666666667
"ENSG00000135108"	"ENSG00000135108"	0.0408452003722718	0.0372403960061105	3	1	0.315054733001457	1	1
"ENSG00000131187"	"ENSG00000131187"	0.0046300890307314	0.0382151749199564	5	1	0.432226113740198	1	1
"ENSG00000076928"	"ENSG00000076928"	0.0159578812765296	0.0391695450331001	3	1	0.367668709297816	1	1
"ENSG00000005801"	"ENSG00000005801"	0.0227231915319627	0.0407070979911069	7	1	0.500164044055048	1	1
"ENSG00000151150"	"ENSG00000151150"	0.00127012353818711	0.0411158881240809	3	1	-0.65795125907879	1	0.833333333333333
"ENSG00000087087"	"ENSG00000087087"	3.49561230824288e-07	0.041191716380519	8	1	-0.328820707306268	1	1
"ENSG00000186522"	"ENSG00000186522"	0.000348967592520863	0.041408766673653	6	1	-0.277128760409326	1	1
"ENSG00000237765"	"ENSG00000237765"	0.000309380349695849	0.0417209185309941	9	1	0.159718524064267	1	1
"ENSG00000184216"	"ENSG00000184216"	0.0409602472526566	0.0426952648670246	4	1	0.324694196519605	1	1
"ENSG00000141738"	"ENSG00000141738"	0.000192879227186657	0.0436119850929343	4	1	0.661434395809816	0.833333333333333	0.833333333333333
"ENSG00000119950"	"ENSG00000119950"	0.00055768677078462	0.0436385948961414	6	1	0.291665437503751	1	1
"ENSG00000109339"	"ENSG00000109339"	1.89460286433567e-18	0.0444959644518687	13	1	0.185648484598394	1	1
"ENSG00000169592"	"ENSG00000169592"	0.00109686613996832	0.0459267808585457	4	1	-0.385288604521838	1	1
"ENSG00000167900"	"ENSG00000167900"	0.00379271367355484	0.0460466010987493	4	2	-0.243535979570846	1	1
"ENSG00000178038"	"ENSG00000178038"	0.0195992070451495	0.0484679814091783	4	1	-0.24894924355303	1	1
"ENSG00000162613"	"ENSG00000162613"	1.22917782653989e-06	0.0499388214879998	5	1	0.319035402934715	1	1
